Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Prefix_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
150598110,298.4,C20H26O2,CCC(CCCCCC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[6-(4-hydroxyphenyl)octyl]phenol,0,1,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCOCCCCCCO,3,164146799;141095773;139838633
159709801,298.4,C20H26O2,CCC.C1CCC(C1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[1-(4-hydroxyphenyl)cyclopentyl]phenol;propane,0,1,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCOCCCCCCO,3,164146799;141095773;139838633
157231154,238.32,C14H22O3,C.CCCCOC(=O)CCC1=CC=C(C=C1)O,butyl 3-(4-hydroxyphenyl)propanoate;methane,0,1,C14H22O4,10400074.0,CCCCCOCOCCCCCCCCO,CCCCCOCOCCCCCCCCO,1,66626297
152102810,304.4,C21H20O2,CC1=C(C=CC(=C1)CCC2=CC=C(C=C2)O)C3=CC=CC=C3O,2-[4-[2-(4-hydroxyphenyl)ethyl]-2-methylphenyl]phenol,0,3,C21H20O3,290973.0,CCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCOCCCCCCO,2,144294303;118352699
151536259,298.4,C20H26O2,CCCCC(CC)C(C1=CC=C(C=C1)O)C2=CC=CC=C2O,2-[2-ethyl-1-(4-hydroxyphenyl)hexyl]phenol,0,4,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCOCCCCCCO,3,164146799;141095773;139838633
150842117,350.4,C25H18O2,C1C2=CC=CC=C2C3=CC(=C(C=C31)C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,4-[3-(4-hydroxyphenyl)-9H-fluoren-2-yl]phenol,0,1,C25H18O3,155358522.0,CCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCCOCCCCCCO,1,155358522
172574229,312.4,C21H28O2,CC.CC(=O)CCCC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,ethane;6-(4-hydroxyphenyl)-6-phenylheptan-2-one,0,0,C21H28O3,5239155.0,CCCCOCCCCCCCCCCCCCCCCCO,CCCCOCCCCCCCCCCCCCCCCCO,1,10853745
171538169,276.3,C19H16O2,C1=CC=CC(C=C1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"4-[1-(4-hydroxyphenyl)cyclohepta-2,4,6-trien-1-yl]phenol",0,0,C19H16O3,167947.0,CCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCOCCCCCCO,1,71219104
171415341,380.5,C27H24O2,CCC(C1=CC=C(C=C1)C2=CC=CC=C2)C3=C(C=CC(=C3)C4=CC=C(C=C4)O)O,4-(4-hydroxyphenyl)-2-[1-(4-phenylphenyl)propyl]phenol,0,0,C27H24O3,68946753.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,68946753
170991415,230.27,C15H16O2,CC(C)(C1=CC=C(C=C1)O)C2=CC=[13C]([13CH]=C2)O,"4-[2-(4-hydroxyphenyl)propan-2-yl](1,6-13C2)cyclohexa-1,3,5-trien-1-ol",0,0,C15H16O3,102722.0,CCCCCCCCCOCCCCCCO,CCCCCCCCCOCCCCCCO,9,163839147;154400824;101299639;101299599;84157248;70520955;19887670;14848833;656689
170847773,270.4,C18H22O2,CC(C)C1=CC(=CC(=C1O)C(C)C)C2=CC=C(C=C2)O,"4-(4-hydroxyphenyl)-2,6-di(propan-2-yl)phenol",0,0,C18H22O3,133896.0,CCCCCCCCCOCCCCCCCCCO,CCCCCCCCCOCCCCCCCCCO,9,162931617;92155732;92155731;92155730;57150459;57093936;5317328;233716;133896
169561743,394.5,C28H26O2,CC(C1=CC=C(C=C1)O)C2=CC=CC(=C2)C3=CC(=CC=C3)C(C)C4=CC=CC=C4O,2-[1-[3-[3-[1-(4-hydroxyphenyl)ethyl]phenyl]phenyl]ethyl]phenol,0,2,C28H26O3,149638033.0,CCCCCCCCOCCCCCCCCCCCCCCCCCCCCO,CCCCCCCCOCCCCCCCCCCCCCCCCCCCCO,1,149638033
169225809,228.29,C15H16O2,CCCC1=CC(=C(C=C1)O)C2=CC=C(C=C2)O,2-(4-hydroxyphenyl)-4-propylphenol,0,0,C15H16O3,102722.0,CCCCCCCCCOCCCCCCO,CCCCCCCCCOCCCCCCO,9,163839147;154400824;101299639;101299599;84157248;70520955;19887670;14848833;656689
169210965,168.19,C9H12O3,[HH].C1=CC(=CC=C1CCC(=O)O)O,3-(4-hydroxyphenyl)propanoic acid;molecular hydrogen,0,0,C9H12O4,10805.0,CCCCCCCCCOOO,CCCCCCCCCOOO,4,146668476;129670407;89293893;58193367
158928348,228.29,C15H16O2,C[C@H](CC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[(2R)-2-(4-hydroxyphenyl)propyl]phenol,0,1,C15H16O3,102722.0,CCCCCCCCCOCCCCCCO,CCCCCCCCCOCCCCCCO,9,163839147;154400824;101299639;101299599;84157248;70520955;19887670;14848833;656689
168239723,210.31,C13H22O2,CC.CC.C1=CC(=CC=C1CCC=O)O,ethane;3-(4-hydroxyphenyl)propanal,0,0,C13H22O3,10421250.0,CCCCCCCCCCCCCOO,CCCCCCCCCCCCCOO,2,117808383;103459220
167668309,200.23,C13H12O2,[HH].C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)O,(4-hydroxyphenyl)-phenylmethanone;molecular hydrogen,0,1,C13H12O3,11977435.0,CCCCCCCOCCCCCCO,CCCCCCCOCCCCCCO,23,172781592;160525882;139941823;139941764;139940622;124706776;101299765;101299764;101299763;101299762;101299761;101299730;101299729;101299728;101299726;101299725;59014815;58381751;56604629;19910372;17996014;15506971;11977435
166083758,298.4,C20H26O2,CC.CC1CCCC1(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,ethane;4-[1-(4-hydroxyphenyl)-2-methylcyclopentyl]phenol,0,0,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCOCCCCCCO,3,164146799;141095773;139838633
165945628,200.23,C13H12O2,C1=CC(=CC=C1/C=C/C=C/C=C/C=O)O,"(2E,4E,6E)-7-(4-hydroxyphenyl)hepta-2,4,6-trienal",0,0,C13H12O3,11977435.0,CCCCCCCCCCCCCOO,CCCCCCCCCCCCCOO,20,152408275;172555409;101299760;101299759;101299731;101299727;101299724;101299723;101299716;101299713;101299710;101299681;101299678;101299675;75528907;70822426;66698207;58381745;18913870;15095647
165411884,312.4,C21H28O2,CC[C@H]1[C@@H](CC[C@@]2([C@@H]1CC[C@@]2(C#C)O)CC)C3=CC=C(C=C3)O,"(1S,3aR,4S,5R,7aR)-4,7a-diethyl-1-ethynyl-5-(4-hydroxyphenyl)-3,3a,4,5,6,7-hexahydro-2H-inden-1-ol",0,0,C21H28O3,5239155.0,CCCCCCCCCCCCCOCCCCCCCCO,CCCCCCCCCCCCCOCCCCCCCCO,1,137651054
151548474,182.22,C10H14O3,CCC(C(C1=CC=C(C=C1)O)O)O,"1-(4-hydroxyphenyl)butane-1,2-diol",0,0,C10H14O4,3516.0,CCCCCCCCCCOOO,CCCCCCCCCCOOO,1,20789931
164897793,242.31,C16H18O2,CC(C)(C)C1=CC(=CC(=C1)C2=CC=C(C=C2)O)O,3-tert-butyl-5-(4-hydroxyphenyl)phenol,0,0,C16H18O3,285881.0,CCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCOO,10,171906355;164954948;162651225;139838660;139708023;129088183;101303168;101303165;101303162;44440176
163868751,168.19,C9H12O3,C[C@@H](C(C1=CC=C(C=C1)O)O)O,"(2S)-1-(4-hydroxyphenyl)propane-1,2-diol",0,1,C9H12O4,10805.0,CCCCCCCCCOOO,CCCCCCCCCOOO,4,146668476;129670407;89293893;58193367
162689607,380.5,C27H24O2,CCCC1=C(C=CC(=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)O)O,4-[4-[4-(4-hydroxyphenyl)phenyl]phenyl]-2-propylphenol,0,0,C27H24O3,68946753.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,68946753
162689604,366.4,C26H22O2,CCC1=C(C=CC(=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)O)O,2-ethyl-4-[4-[4-(4-hydroxyphenyl)phenyl]phenyl]phenol,0,0,C26H22O3,58381747.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,4,158698149;118041075;70891966;58381747
162670658,230.28,C15H16O2,C[14C](C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[2-(4-hydroxyphenyl)(214C)propan-2-yl]phenol,0,0,C15H16O3,102722.0,CCCCCCCCCOCCCCCCO,CCCCCCCCCOCCCCCCO,9,163839147;154400824;101299639;101299599;84157248;70520955;19887670;14848833;656689
162462039,270.4,C18H22O2,CCCC1=CC(=C(C=C1)O)C(C)CC2=CC=C(C=C2)O,2-[1-(4-hydroxyphenyl)propan-2-yl]-4-propylphenol,0,1,C18H22O3,133896.0,CCCCCCCCCOCCCCCCCCCO,CCCCCCCCCOCCCCCCCCCO,9,162931617;92155732;92155731;92155730;57150459;57093936;5317328;233716;133896
161297659,228.29,C15H16O2,C[C@@H](CC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[(2S)-2-(4-hydroxyphenyl)propyl]phenol,0,0,C15H16O3,102722.0,CCCCCCCCCOCCCCCCO,CCCCCCCCCOCCCCCCO,9,163839147;154400824;101299639;101299599;84157248;70520955;19887670;14848833;656689
161250205,300.4,C20H28O2,CC.CC.C/C(=C(/C)\C1=CC(=CC=C1)O)/C2=CC=C(C=C2)O,ethane;3-[(E)-3-(4-hydroxyphenyl)but-2-en-2-yl]phenol,0,2,C20H28O3,5315416.0,CCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCOCCCCCCO,4,159222248;155667917;124115601;70513594
161136505,398.6,C27H42O2,CC.CC.CC.CC.C1=CC=CC=C1.C1=CC(=CC=C1CC2=CC=C(C=C2)O)O,benzene;ethane;4-[(4-hydroxyphenyl)methyl]phenol,0,3,C27H42O3,69258332.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCCCCCCCCCCCCOO,4,89287759;77985543;71477330;71117119
160894247,376.6,C25H44O2,CC.CC.CCC.CCC.CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,ethane;4-[2-(4-hydroxyphenyl)propan-2-yl]phenol;propane,0,2,C25H44O3,14256197.0,CCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCCOCCCCCCO,7,17971296;17971229;17971082;17970251;17970202;17969894;17969791
159821851,292.5,C19H32O2,C.C.CC.CC.C1=CC(=CC=C1CC2=CC=C(C=C2)O)O,ethane;4-[(4-hydroxyphenyl)methyl]phenol;methane,0,1,C19H32O3,13557892.0,CCCCCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCCCCOO,1,13557892
159595095,270.4,C18H22O2,CC(C1=CC=C(C=C1)O)C(C)(C)CC2=CC=C(C=C2)O,"4-[3-(4-hydroxyphenyl)-2,2-dimethylbutyl]phenol",0,2,C18H22O3,133896.0,CCCCCCCCOCCCCCCCCCCO,CCCCCCCCOCCCCCCCCCCO,8,141788103;101303484;101303444;82185809;82185808;82185807;82185797;82185795
159563323,270.4,C18H22O2,CC(C)CC1=C(C=CC(=C1)C(C)C2=CC=C(C=C2)O)O,4-[1-(4-hydroxyphenyl)ethyl]-2-(2-methylpropyl)phenol,0,1,C18H22O3,133896.0,CCCCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCCCOO,5,132022947;101303479;101303439;89605474;70877694
159436842,182.26,C11H18O2,C.CC.CC(=O)C1=CC=C(C=C1)O,ethane;1-(4-hydroxyphenyl)ethanone;methane,0,2,C11H18O3,310594.0,CCCCCOCCCCCCO,CCCCCOCCCCCCO,1,143916588
159425698,228.29,C15H16O2,C.CC(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)O,1-[4-(4-hydroxyphenyl)phenyl]ethanone;methane,0,2,C15H16O3,102722.0,CCCOCCCCCCCCCCCCO,CCCOCCCCCCCCCCCCO,1,90015536
159216150,348.6,C23H40O2,CCCCCCCC.CCCCCCCCC(=O)C1=CC=C(C=C1)O,1-(4-hydroxyphenyl)nonan-1-one;octane,0,3,C23H40O3,11439941.0,CCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCOCCCCCCO,7,17971126;17970887;17970436;17970376;17970264;17970144;17969342
159175024,2006.4,C132H132O18,CC1=CC(=CC(=C1O)C)C(C2=CC=C(C=C2)O)C3=CC(=C(C(=C3)C)O)C.CC1=CC(=CC(=C1O)C)C(C2=CC=CC=C2O)C3=CC(=C(C(=C3)C)O)C.CC1=CC(=C(C=C1O)C)C(C2=CC=C(C=C2)O)C3=C(C=C(C(=C3)C)O)C.CC1=CC(=C(C=C1O)C)C(C2=CC=CC=C2O)C3=C(C=C(C(=C3)C)O)C.CC1=C(C=CC(=C1)C(C2=CC=C(C=C2)O)C3=CC(=C(C=C3)O)C)O.C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)O,"4-[bis(4-hydroxyphenyl)methyl]phenol;4-[(4-hydroxy-2,5-dimethylphenyl)-(2-hydroxyphenyl)methyl]-2,5-dimethylphenol;4-[(4-hydroxy-2,5-dimethylphenyl)-(4-hydroxyphenyl)methyl]-2,5-dimethylphenol;4-[(4-hydroxy-3,5-dimethylphenyl)-(2-hydroxyphenyl)methyl]-2,6-dimethylphenol;4-[(4-hydroxy-3,5-dimethylphenyl)-(4-hydroxyphenyl)methyl]-2,6-dimethylphenol;4-[(4-hydroxy-3-methylphenyl)-(4-hydroxyphenyl)methyl]-2-methylphenol",0,3,C132H132O19,157555971.0,CCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCCCCCCCCOCCCCCCOCOCCCCCCCCCCCCCOCCCCCCOO,CCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCCCCCCCCOCCCCCCOCOCCCCCCCCCCCCCOCCCCCCOO,1,157555971
158995919,298.4,C20H26O2,CCCCCCC(CC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[2-(4-hydroxyphenyl)octyl]phenol,0,2,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCOCCCCCCO,3,164146799;141095773;139838633
158964951,262.3,C18H14O2,C1=CC=C2C=C(C=CC2=C1)C(C=O)C3=CC=C(C=C3)O,2-(4-hydroxyphenyl)-2-naphthalen-2-ylacetaldehyde,0,0,C18H14O3,22508143.0,CCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCOCCCCCCO,1,22508143
158806392,272.4,C18H24O2,C.CC1=CC(=CC(=C1O)C)C(C)(C)C2=CC=C(C=C2)O,"4-[2-(4-hydroxyphenyl)propan-2-yl]-2,6-dimethylphenol;methane",0,1,C18H24O3,19593730.0,CCCCCCCCOCCCCCCCCCCO,CCCCCCCCOCCCCCCCCCCO,4,22211762;22159173;19593737;19593730
158710952,229.29,C15H16O2,[2H]CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[1-deuterio-2-(4-hydroxyphenyl)propan-2-yl]phenol,0,1,C15H16O3,102722.0,CCCCCCCCCOCCCCCCO,CCCCCCCCCOCCCCCCO,9,163839147;154400824;101299639;101299599;84157248;70520955;19887670;14848833;656689
158619435,350.4,C25H18O2,C1=CC=C2C(=C1)C(C3=CC=CC(=C32)C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,4-[4-(4-hydroxyphenyl)-9H-fluoren-9-yl]phenol,0,3,C25H18O3,155358522.0,CCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCCOCCCCCCO,1,155358522
158041807,242.31,C16H18O2,CCC.C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)O,(4-hydroxyphenyl)-phenylmethanone;propane,0,1,C16H18O3,285881.0,CCCCCCCCCCOCCCCCCO,CCCCCCCCCCOCCCCCCO,8,159210295;157057758;101303284;101303275;101303274;101303220;101303211;101303210
158011947,352.5,C24H32O2,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O.C=C.C=C.C=C,ethene;4-[4-(4-hydroxyphenyl)hex-3-en-3-yl]phenol,0,10,C24H32O3,67682852.0,CCCCCCCCCCCCOCCCCCCOCCCCCC,CCCCCCCCCCCCOCCCCCCOCCCCCC,3,157208188;157208187;67682852
157840251,350.4,C25H18O2,C1C2=CC=CC=C2C3=CC(=CC(=C31)C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,4-[1-(4-hydroxyphenyl)-9H-fluoren-3-yl]phenol,0,5,C25H18O3,155358522.0,CCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCCOCCCCCCO,1,155358522
157345677,298.4,C20H26O2,[HH].CCC[C@H]1[C@H](CCCC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O,"(5S,6S)-6-(4-hydroxyphenyl)-5-propyl-6,7,8,9-tetrahydro-5H-benzo[7]annulen-2-ol;molecular hydrogen",0,1,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCOCCCCCCO,3,164146799;141095773;139838633
157195514,304.4,C21H20O2,CC1=C(C=C(C=C1)C(C)(C2=CC=CC=C2)C3=CC=C(C=C3)O)O,5-[1-(4-hydroxyphenyl)-1-phenylethyl]-2-methylphenol,0,0,C21H20O3,290973.0,CCCCCCCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCCCCCCOO,1,139838656
156897312,182.22,C10H14O3,CC(CC1=CC=C(C=C1)O)C(O)O,"3-(4-hydroxyphenyl)-2-methylpropane-1,1-diol",0,0,C10H14O4,3516.0,CCCCCCCCCOCOO,CCCCCCCCCOCOO,10,166067872;165974392;165974015;165970659;26436291;26436289;26436290;121404578;45359662;26436287
156869735,242.31,C16H18O2,CC(C)CC1=C(C=CC(=C1)C2=CC=C(C=C2)O)O,4-(4-hydroxyphenyl)-2-(2-methylpropyl)phenol,0,0,C16H18O3,285881.0,CCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCOO,10,171906355;164954948;162651225;139838660;139708023;129088183;101303168;101303165;101303162;44440176
156826804,182.22,C10H14O3,CC.C1=CC(=CC=C1COC=O)O,ethane;(4-hydroxyphenyl)methyl formate,0,0,C10H14O4,3516.0,CCCCCCCCCOCOO,CCCCCCCCCOCOO,10,166067872;165974392;165974015;165970659;26436291;26436289;26436290;121404578;45359662;26436287
156638477,238.32,C14H22O3,CC.CC(CCCC1=CC=C(C=C1)O)C(=O)O,ethane;5-(4-hydroxyphenyl)-2-methylpentanoic acid,0,0,C14H22O4,10400074.0,CCCCCCCCCCCCCOCOO,CCCCCCCCCCCCCOCOO,1,49817884
156290436,364.4,C26H20O2,C1C=C(C=CC(=C1)O)C2(C3=CC=CC=C3C4=CC=CC=C42)C5=CC=C(C=C5)O,"5-[9-(4-hydroxyphenyl)fluoren-9-yl]cyclohepta-1,4,6-trien-1-ol",0,1,C26H20O3,58381749.0,CCCCCCCOCCCCCCCCCCCCCCCCCCCO,CCCCCCCOCCCCCCCCCCCCCCCCCCCO,1,70182087
156041857,270.4,C18H22O2,CC(CCC(C)C1=CC(=CC=C1)O)C2=CC=C(C=C2)O,3-[5-(4-hydroxyphenyl)hexan-2-yl]phenol,0,1,C18H22O3,133896.0,CCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCOCCCCCCO,2,101303476;101303436
155674090,182.22,C10H14O3,C1=CC(=CC=C1CC(CCO)O)O,"4-(4-hydroxyphenyl)butane-1,3-diol",0,2,C10H14O4,3516.0,CCCCCCCCCCOOO,CCCCCCCCCCOOO,1,20789931
155674089,182.22,C10H14O3,CCCC(C1=CC=C(C=C1)O)(O)O,"1-(4-hydroxyphenyl)butane-1,1-diol",0,2,C10H14O4,3516.0,CCCCCCCCCCOOO,CCCCCCCCCCOOO,1,20789931
155526062,380.5,C27H24O2,C1=CC=C(C=C1)CC2=CC=CC=C2CC3=C(C=CC(=C3)CC4=CC=C(C=C4)O)O,2-[(2-benzylphenyl)methyl]-4-[(4-hydroxyphenyl)methyl]phenol,1,0,C27H24O3,68946753.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,68946753
155243428,404.5,C27H32O3,CC(C)C1=C(C=CC(=C1)CC(C)C2=CC(=CC(=C2)CC(C)C3=CC=C(C=C3)O)O)O,4-[2-[3-hydroxy-5-[2-(4-hydroxyphenyl)propyl]phenyl]propyl]-2-propan-2-ylphenol,0,1,C27H32O4,10432286.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCCCCCCCCCCCCCCOOO,1,68595326
154400729,242.31,C16H18O2,CCC(C)C1=C(C=CC(=C1)C2=CC=C(C=C2)O)O,2-butan-2-yl-4-(4-hydroxyphenyl)phenol,0,2,C16H18O3,285881.0,CCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCCCCOO,10,171906355;164954948;162651225;139838660;139708023;129088183;101303168;101303165;101303162;44440176
154228672,270.4,C18H22O2,CC(CCC(C)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[5-(4-hydroxyphenyl)hexan-2-yl]phenol,0,1,C18H22O3,133896.0,CCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCOCCCCCCO,2,101303476;101303436
154082786,228.29,C15H16O2,CC(C)C1=C(C=CC=C1O)C2=CC=C(C=C2)O,3-(4-hydroxyphenyl)-2-propan-2-ylphenol,0,9,C15H16O3,102722.0,CCCCCCCCCOCCCCCCO,CCCCCCCCCOCCCCCCO,9,163839147;154400824;101299639;101299599;84157248;70520955;19887670;14848833;656689
154057810,168.19,C9H12O3,CCC(C1=CC=C(C=C1)O)(O)O,"1-(4-hydroxyphenyl)propane-1,1-diol",0,13,C9H12O4,10805.0,CCCCCCCCCOOO,CCCCCCCCCOOO,4,146668476;129670407;89293893;58193367
153931176,270.4,C18H22O2,CCCC1=CC(=CC(=C1C2=CC=C(C=C2)O)CCC)O,"4-(4-hydroxyphenyl)-3,5-dipropylphenol",0,6,C18H22O3,133896.0,CCCCCCCCCCCCCCCOCCCO,CCCCCCCCCCCCCCCOCCCO,4,141425816;58925410;22717008;14915932
153928932,270.4,C18H22O2,CCCC1=CC(=CC(=C1O)CCC)C2=CC=C(C=C2)O,"4-(4-hydroxyphenyl)-2,6-dipropylphenol",0,4,C18H22O3,133896.0,CCCCCCCCCOCCCCCCCCCO,CCCCCCCCCOCCCCCCCCCO,9,162931617;92155732;92155731;92155730;57150459;57093936;5317328;233716;133896
151033810,270.4,C18H22O2,CCC(C)C(CC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[2-(4-hydroxyphenyl)-3-methylpentyl]phenol,0,6,C18H22O3,133896.0,CCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCOCCCCCCO,2,101303476;101303436
